input_name,restaurant_id,name,city,locality,area,address,cost_for_two,cuisines,avg_rating,total_ratings,google_rating,google_rating_count,pure_veg,is_open,next_close_time,delivery_time_min,delivery_time_max,distance_km,parent_id,is_chain,discount_header,offers,image_url,swiggy_url,swiggy_lat,swiggy_lng
Coffee & More,724139,"Drickle - Coffee, Bites & More",Bangalore,KORAMANGALA,Koramangala 80 feet,"NO.639, 4TH BLOCK, KORAMANGALA, BENGALURU, BTM Layout, B.B.M.P South, Karnataka - 560034",₹300 for two,"Coffee, Burgers",4.6,464 ratings,,,False,True,2026-05-08 01:00:00,45,50,8.4,745009,Yes,Get items under 169,Get items under 169 | 40% off up to ₹80 | Use code TRYNEW,https://media-assets.swiggy.com/swiggy/image/upload/RX_THUMBNAIL/IMAGES/VENDOR/2026/1/11/c61071cb-a1f0-481f-82e2-1a6e9bfb3ef6_724139.JPG,https://www.swiggy.com/restaurant-info/724139,12.9343822,77.6294743
