input_name,restaurant_id,name,city,locality,area,address,cost_for_two,cuisines,avg_rating,total_ratings,google_rating,google_rating_count,pure_veg,is_open,next_close_time,delivery_time_min,delivery_time_max,distance_km,parent_id,is_chain,discount_header,offers,image_url,swiggy_url,swiggy_lat,swiggy_lng
CHIKMAGALUR COFFEE,345783,Chikmagalur Coffee Thindi Mane,Bangalore,alliance university,Chandapura,"Chickpet Donne Biryani House, Anekal Main Road, Teachers Colony, Chandapura, Bengaluru, Karnataka, India",₹200 for two,"Indian, Snacks",--,Too Few Ratings,4.5,1.1K+ ratings,True,,,20,25,46.1,60934,No,,10% off upto ₹75|Use VISAPLATINUMCC Above ₹600 | 10% off upto ₹75|Use VISAPLATINUMDC Above ₹300,https://media-assets.swiggy.com/swiggy/image/upload/xwpewkwabxbue9a2vvgr,https://www.swiggy.com/restaurant-info/345783,12.800623,77.705545
