input_name,restaurant_id,name,city,locality,area,address,cost_for_two,cuisines,avg_rating,total_ratings,google_rating,google_rating_count,pure_veg,is_open,next_close_time,delivery_time_min,delivery_time_max,distance_km,parent_id,is_chain,discount_header,offers,image_url,swiggy_url,swiggy_lat,swiggy_lng
Cafe Hustle,203285,Hustle,Bangalore,2nd Sector,HSR Layout,"HSR Layout, Bengaluru, Karnataka, India",₹400 for two,"Continental, Indian",3.8,29 ratings,,,False,True,2026-05-07 21:45:00,60,70,12.1,104990,No,,10% off upto ₹75|Use VISAPLATINUMCC Above ₹600 | 10% off upto ₹75|Use VISAPLATINUMDC Above ₹300,https://media-assets.swiggy.com/swiggy/image/upload/f7tk3lenr58adckylmv5,https://www.swiggy.com/restaurant-info/203285,12.9092153,77.6424789
