input_name,restaurant_id,name,city,locality,area,address,cost_for_two,cuisines,avg_rating,total_ratings,google_rating,google_rating_count,pure_veg,is_open,next_close_time,delivery_time_min,delivery_time_max,distance_km,parent_id,is_chain,discount_header,offers,image_url,swiggy_url,swiggy_lat,swiggy_lng
Cafe Here & Now,64285,Cafe Here and Now,Bangalore,Sector 6,HSR Layout,"Liss Arcade, L-149/A, Second Floor, 5th Main Road, Sector 6, HSR Layout, Bengaluru, Karnataka 560102",₹700 for two,"Continental, American",4.6,6.5K+ ratings,,,False,True,2026-05-07 21:30:00,55,65,10.6,678006,No,Flat ₹125 off,Flat ₹125 off on orders above ₹699 | Use code FLAT125 | 10% off upto ₹75|Use VISAPLATINUMCC Above ₹600,https://media-assets.swiggy.com/swiggy/image/upload/w4r7cglplcqklr10etek,https://www.swiggy.com/restaurant-info/64285,12.915439606378925,77.63214320449937
