input_name,restaurant_id,name,city,locality,area,address,cost_for_two,cuisines,avg_rating,total_ratings,google_rating,google_rating_count,pure_veg,is_open,next_close_time,delivery_time_min,delivery_time_max,distance_km,parent_id,is_chain,discount_header,offers,image_url,swiggy_url,swiggy_lat,swiggy_lng
To Be Continued Sky Lounge TBC,160085,Tbc (To Be Continued),Bangalore,HSR Layout,HSR Layout,"No.2795,27Th Main, Hsr Layout, Sector-1, Bangalore-560102",₹500 for two,North Indian,4.2,366 ratings,,,False,,,55,65,11.3,202480,No,,10% off upto ₹75|Use VISAPLATINUMCC Above ₹600 | 10% off upto ₹75|Use VISAPLATINUMDC Above ₹300,https://media-assets.swiggy.com/swiggy/image/upload/isjeqmvmu82yqp8tnjrk,https://www.swiggy.com/restaurant-info/160085,12.922917,77.651251
