category,subcategory,name,price,variants,description,veg,rating,rating_count,bestseller,availability
Snack,,Benne Muruku(100grams),₹80,,,Veg,,,,Check app
Milkshakes,,Butter Fruit Milkshake,₹135,,,Veg,,,,In Stock
Milkshakes,,Kitkat Milkshake,₹135,,,Veg,,,,In Stock
Milkshakes,,Chocolate Milkshake,₹121,,,Veg,,,,In Stock
Milkshakes,,Strawberry Milkshake,₹121,,,Veg,,,,In Stock
Milkshakes,,Sapota Milkshake,₹121,,,Veg,,,,In Stock
Milkshakes,,Vanilla Milkshake,₹108,,,Veg,,,,In Stock
Milkshakes,,Bannana Milkshake,₹108,,,Veg,,,,In Stock
Milkshakes,,Apple Milkshake,₹121,,,Veg,,,,In Stock
Milkshakes,,Dray Fruit Milkshake,₹148,,,Veg,,,,In Stock
Milkshakes,,Mango Milkshake,₹108,,,Veg,,,,In Stock
Milkshakes,,Musk Melon Milkshake,₹121,,,Veg,,,,In Stock
Milkshakes,,Oreo Milkshake,₹135,,,Veg,,,,In Stock
Milkshakes,,Pomogranet Milkshake,₹121,,,Veg,,,,In Stock
Sandwich,,Veg Cheese Sandwich,₹148,,,Veg,,,,In Stock
Sandwich,,Peri Peri Paneer,₹162,,,Veg,,,,In Stock
Sandwich,,Veg Sandwich,₹121,,,Veg,,,,In Stock
Sandwich,,Corn Sandwich,₹162,,,Veg,,,,In Stock
Sandwich,,Fruit Sandwich,₹175,,,Veg,,,,Check app
Lassi,,Punjabi Lassi,₹108,,,Veg,,,,In Stock
Lassi,,Mango Lassi,₹94,,,Veg,,,,In Stock
Lassi,,Sweet Lassi,₹81,,,Veg,,,,In Stock
Lassi,,Salt Lassi,₹81,,,Veg,,,,In Stock
Lassi,,Strawberry Lassi,₹94,,,Veg,,,,In Stock
Salads,,Fruit Bowl,₹90,,,Veg,,,,In Stock
Salads,,Corn Salad,₹80,,,Veg,,,,In Stock
Salads,,Protein Salad,₹80,,,Veg,,,,In Stock
Pasta,,Alfredo (white Pasta),₹110,,,Veg,,,,In Stock
Pasta,,Arabiata (red Pasta),₹110,,,Veg,,,,In Stock
Pasta,,Pink Pasta,₹120,,,Veg,,,,Check app
