input_name,restaurant_id,name,city,locality,area,address,cost_for_two,cuisines,avg_rating,total_ratings,google_rating,google_rating_count,pure_veg,is_open,next_close_time,delivery_time_min,delivery_time_max,distance_km,parent_id,is_chain,discount_header,offers,image_url,swiggy_url,swiggy_lat,swiggy_lng
TEA HOUSE,1000443,Jaggery Tea House,Bangalore,Manish Complex,HSR,"NO 15/6,SHOP NO 06,MANISH COMPLEX,MANGAMANAPALYA MAIN ROAD,BOMMANAHALLI ,,Bommanahalli,B.B.M.P South,Karnataka-560068",₹129 for two,Juices,--,Too Few Ratings,--,,True,True,2026-05-07 22:30:00,55,65,10.7,583183,No,FLAT250 off,FLAT250 off | Use FLATDEAL | 10% off upto ₹75|Use VISAPLATINUMCC Above ₹600,https://media-assets.swiggy.com/swiggy/image/upload/RX_THUMBNAIL/IMAGES/VENDOR/2024/11/29/260a3ae5-0af1-4992-9f34-6c1c28c4b2d6_1000443.jpg,https://www.swiggy.com/restaurant-info/1000443,12.9066521,77.6309425
