input_name,restaurant_id,name,city,locality,area,address,cost_for_two,cuisines,avg_rating,total_ratings,google_rating,google_rating_count,pure_veg,is_open,next_close_time,delivery_time_min,delivery_time_max,distance_km,parent_id,is_chain,discount_header,offers,image_url,swiggy_url,swiggy_lat,swiggy_lng
Glen's Bakehouse (HSR Layout),17376,Glen's Bakehouse,Bangalore,Lavelle Road,Ashok Nagar,"24/1 Lavelle Road, Bangalore 560 001",₹500 for two,"Desserts, Bakery",4.6,26K+ ratings,,,False,True,2026-05-07 23:59:00,35,45,2.8,3220,Yes,Freedel,Freedel | 10% off upto ₹75|Use VISAPLATINUMCC Above ₹600,https://media-assets.swiggy.com/swiggy/image/upload/m6jahioyu7zrodei5pcq,https://www.swiggy.com/restaurant-info/17376,12.969992,77.59742900000003
