input_name,restaurant_id,name,city,locality,area,address,cost_for_two,cuisines,avg_rating,total_ratings,google_rating,google_rating_count,pure_veg,is_open,next_close_time,delivery_time_min,delivery_time_max,distance_km,parent_id,is_chain,discount_header,offers,image_url,swiggy_url,swiggy_lat,swiggy_lng
@Whelp's Cafe,1246164,Whelps Cafe,Bangalore,HSR,HSR,"GROUNF FLOOR NO 1606, 7TH CROSS, 20TH MAIN, SECTOR 1 HSR LAYOUT ,,BTM Layout,B.B.M.P South,Karnataka-560102",₹200 for two,Cafe,--,Too Few Ratings,--,,False,True,2026-05-07 22:30:00,55,65,11.8,710413,No,,10% off upto ₹75|Use VISAPLATINUMCC Above ₹600 | 10% off upto ₹75|Use VISAPLATINUMDC Above ₹300,https://media-assets.swiggy.com/swiggy/image/upload/RX_THUMBNAIL/IMAGES/VENDOR/2025/10/27/c7bfef84-ca1e-4620-8a9c-e73be2a6f449_1246164.jpg,https://www.swiggy.com/restaurant-info/1246164,12.9196875,77.6453125
