category,subcategory,name,price,variants,description,veg,rating,rating_count,bestseller,availability
Eat-at-desk,,The Veggie Burger Combo,₹430,,A Veggie burger topped with a Cheese burst Pattie; Served with  Coca Cola & a side of Fries,Veg,,,,In Stock
Eat-at-desk,,Paneer Steak With Stir Fried Veggies,₹460,,Paneer steak with Stir fried veggies + Mash potato + Coca Cola + Potato wedges,Veg,,,,In Stock
Eat-at-desk,,Chicken Steak Burger Combo,₹440,,Chicken Steak burger + Coca Cola + Fries,Non-Veg,,,,In Stock
Eat-at-desk,,The Eggless Desi Breakast Combo,₹430,,"The eggless desi breakast (paneer scramble, baked beans, mushroom, grilled tomato , hash brown, toast & butter) + banana yogurt muesli & honey",Veg,,,,In Stock
Eat-at-desk,,Veggie Burger + Cheese Burst Patty Combo,₹430,,Veggie burger + Cheese burst patty + Coca Cola + Fries,Veg,,,,In Stock
Eggless Veggie Sandwiches,,The Special Veggie Club Sandwich,₹210,,"The fresh garden combination of lettuce, cucumber, tomato, onion and cheese",Veg,3.8,264,,In Stock
Eggless Veggie Sandwiches,,Cheesy Paneer Burgee Sandwich,₹250,,,Veg,4.7,11,,In Stock
Eggless Veggie Sandwiches,,The Double Hybrid Sandwich,₹210,,"A double layered sandwich in a creamy mix of paneer, spinach & sweet corn",Veg,4.3,56,,In Stock
Eggless Veggie Sandwiches,,Mr Bombay Club Sandwich,₹210,,"Our nostalgic take on the acclaimed Bombay sandwich with mashed potato, onion, tomato and cucumber spiced ala Mumbai istyle!",Veg,3.8,244,,In Stock
Eggless Veggie Sandwiches,,Greek Salad Sandwich,₹210,,"A healthy salad sandwich with olives, feta cheese, tomatoes, cucumber, peppers and onions",Veg,4.9,114,,In Stock
Eggless Veggie Sandwiches,,That Creamy Spinach And Corn Sandwich,₹150,,"A delicious combo of cheese sauce, spinach and corn between 2 slices of bread!",Veg,4.7,46,,In Stock
Eggless Veggie Sandwiches,,Big Shrooms And Onions Sandwich,₹210,,"Cheese, Mushrooms, Saut",Veg,4.3,124,,In Stock
Eggless Veggie Sandwiches,,The Spinning Mushroom,₹200,,A submarine roll sandwich filled with spicy mushroom and cheese.,Veg,4.8,53,,In Stock
Eggless Veggie Sandwiches,,The Spicy Amigo,₹210,,"A submarine roll sandwich with paneer, mushrooms, jalapenos, cheese and spicy mayo.",Veg,4.9,37,,In Stock
Eggless Veggie Sandwiches,,The Veggie Sub In Your Tub Sandwich,₹210,,,Veg,4.9,37,,In Stock
Eggless Veggie Sandwiches,,Cheesy Spinach Mushie Sandwich,₹200,,"A creamy combo of caramelized onion, spinach, mushrooms and cheese between 2 slices of bread!",Veg,4.9,80,,In Stock
Eggless Veggie Sandwiches,,Mushy Philly Cheese Sub |,₹230,,"Submarine with a spicy tossing of mushroom, onion, green peppers and cheese",Veg,4.5,3,,In Stock
Eggless Veggie Sandwiches,,Spicy Potato Sandwich,₹200,,,Veg,4.9,24,,In Stock
Eggless Veggie Sandwiches,,Cheese And Tomato Sandwich,₹90,Single: ₹90 | Double: ₹170,,Veg,4.5,31,,In Stock
Eggless Veggie Sandwiches,,Peanut Butter And Jelly Sandwich,₹150,,PBJ's = The Ultimate comfort food,Veg,2.7,35,,In Stock
Eggless Veggie Sandwiches,,The Bbq Rodeo Sandwich,₹200,,"A submarine roll layered with fries, coleslaw and barbeque sauce!",Veg,4.0,24,,In Stock
Eggless Veggie Sandwiches,,"Cheesy Corn, Jalapenos And Pepper Sandwich",₹180,,,Veg,3.2,11,,In Stock
Eggless Veggie Sandwiches,,Chilli Cucumber And Cheese,₹180,,,Veg,5.0,9,,In Stock
Eggless Breakfast,,Mr Holes Eggless Breakfast,₹250,,"2 hash browns, Baked Beans, Mashed Potato, saut",Veg,4.8,322,,In Stock
Eggless Breakfast,,The Eggless Desi Breakfast,₹350,,"Masala paneer scramble, Baked Beans, hash brown, Saut",Veg,4.8,67,,In Stock
Eggless Breakfast,,Avocado Creme On Toast,₹310,,Avocado,Veg,,,,In Stock
Eggless Breakfast,,Veggie 9 Yards Hash,₹270,,"Traditional American breakfast comprising of diced hash browns, sweet corn, potato bits, peas and paneer tossed with saut",Veg,4.9,189,,In Stock
Eggless Breakfast,,Veggie Breakfast Tacos,₹250,,"Tortilla topped with a tossup of Cajun-spiced paneer, onion, and green peppers with drizzling of spicy mayo over a beans and tomato salsa",Veg,3.4,96,,In Stock
Eggless Breakfast,,The Eggless Masala Scramble,₹195,,"Spicy masala mix of paneer, onions, tomato, coriander and chilli on a slice of brown bread",Veg,4.4,196,,In Stock
Eggless Breakfast,,Cheesy Mash Bake,₹230,,,Veg,4.7,8,,In Stock
Eggless Breakfast,,Pasta Cheese Bake,₹220,,,Veg,3.0,19,,In Stock
Eggless Breakfast,,The Breakfast Bake,₹230,,"A creamy bake of spinach, mushroom and corn topped with cheese. This is served with 2 slices of brown bread and butter",Veg,3.9,108,,In Stock
Eggless Breakfast,,Beans On A Cake,₹190,,Spicy potato Pattie topped with baked beans,Veg,4.8,56,,In Stock
Eggless Breakfast,,Stuff On Toast [Eggless],₹160,,,Veg,2.9,422,,In Stock
Eggless Breakfast,,Baked Beans On Toast With Chilli And Cheese,₹190,,Baked beans topped on 2 slices of brown bread with Chilli and cheese,Veg,2.9,15,,In Stock
Eggless Breakfast,,"Mixed Masala [Onion, Mushroom And Chilli] Baked Beans On Toast",₹200,,"Baked beans,Onion, Mushroom, Coriander and Chilli topped on brown bread",Veg,3.8,11,,In Stock
Eggless Breakfast,,Baked Beans On Toast,₹150,,Baked beans topped on 2 slices of brown bread,Veg,4.6,61,,In Stock
Eggless Breakfast,,Hummus On Toast,₹290,,,Veg,,,,In Stock
Eggless Sidey Orders,,Hash Browns,₹150,,| Serves 1 |,Veg,4.8,2.0K+,Yes,In Stock
Eggless Sidey Orders,,Mashed Potato,₹110,,,Veg,4.2,641,,In Stock
Eggless Sidey Orders,,Cheesy Fries,₹160,,Fries drizzed with cheese sauce and garnished with spring onions,Veg,4.6,301,,In Stock
Eggless Sidey Orders,,French Fries,₹150,,,Veg,4.5,412,,In Stock
Eggless Sidey Orders,,Crispy Onion Rings,₹225,,Crispy onion rings served with Spicy house sauce,Veg,5.0,3,,In Stock
Eggless Sidey Orders,,Mushroom Onion Cheesy Fries,₹240,,"Fries topped with sauteed mushroom, onion and capscium and finished with a drizzle of cheese sauce!",Veg,4.8,105,,In Stock
Eggless Sidey Orders,,Garlic Parmesan Cheese Fries,₹170,,,Veg,3.8,54,,In Stock
Eggless Sidey Orders,,Baked Beans,₹140,,Side order of Baked beans,Veg,4.0,152,,In Stock
Eggless Sidey Orders,,Potato Wedges With Mayo,₹170,,,Veg,5.0,39,,In Stock
Eggless Sidey Orders,,Cheesy Garlic Bread,₹160,,,Veg,3.4,142,,In Stock
Eggless Sidey Orders,,Garlic Bread,₹130,,,Veg,4.3,252,,In Stock
Eggless Sidey Orders,,Extra Toast And Butter [2],₹30,,,Veg,3.6,58,,In Stock
Meaty Side Orders,,Chicken Sausage,₹140,,| Serves 1 |,Non-Veg,4.6,585,,In Stock
Meaty Side Orders,,Bacon [Pork],₹145,,,Non-Veg,4.7,714,,In Stock
Meaty Side Orders,,Bacon Cheese Sausages,₹230,,,Non-Veg,4.0,125,,In Stock
Meaty Side Orders,,Pork Pepper Sausage,₹150,,,Non-Veg,4.7,231,,In Stock
Meaty Side Orders,,Pork Breakfast Sausage,₹140,,,Non-Veg,4.3,101,,In Stock
Meaty Side Orders,,Pork Ham,₹150,,,Non-Veg,5.0,37,,In Stock
Meaty Side Orders,,Chicken Salami,₹140,,,Non-Veg,5.0,72,,In Stock
Meaty Side Orders,,Chicken Ham,₹140,,,Non-Veg,5.0,24,,In Stock
Veggie Burgers,,Tex-mex Veggie Burger,₹290,,"A burger with a filling of beans, sweet corn, capsicum, onion, cheese and a house sauce",Veg,5.0,1,,In Stock
Veggie Burgers,,Chilli Paneer Burger,₹270,,Looking for a spicy burger? Try our famous house burger with filled with spicy chilli paneer,Veg,4.2,111,,In Stock
Veggie Burgers,,Pots And Pan Burger,₹250,,A Crumb-fried paneer and potato patty burger topped with mayo and ketchup,Veg,5.0,6,,In Stock
Veggie Burgers,,The Veggie Burger,₹250,,Our popular house veggie burger served with lettuce and tomato,Veg,3.7,147,,In Stock
Veggie Burgers,,The Punter Pan,₹250,,Crispy paneer burger topped with bbq sauce and coleslaw,Veg,4.5,15,,In Stock
Veggie Burgers,,Cheesy Onion Burger,₹280,,A cheesy patty topped with Onion rings and barbeque sauce,Veg,4.3,3,,In Stock
Veggie Burgers,,The Naked Veggie Burge,₹270,,"A ‘Burger’ meal with a burger patty, lettuce, tomato, onion, mayo and fries.",Veg,1.9,24,,In Stock
Veggie Burgers,,Captain Black Bean Burger,₹270,,An spicy in-house potato & bean patty topped with coleslaw and a spicy mayonnaise in a burger bun,Veg,4.5,47,,In Stock
Veggie Burgers,,Miss Sloppy Sue,₹250,,"An in-house burger filled with sweet corn, onion capsicum and beans, BBQ sauce and Coleslaw",Veg,3.0,2,,In Stock
Thank God Its Fries Day,,Meaty Beef Fries Topped With Cheese,₹310,,,Non-Veg,4.3,216,,In Stock
Thank God Its Fries Day,,Pulled Porky Fries Topped With Salsa,₹330,,,Non-Veg,4.8,114,,In Stock
Thank God Its Fries Day,,Meaty Chicken Fries Topped With Cheese,₹310,,,Non-Veg,3.0,122,,In Stock
Thank God Its Fries Day,,Chicken Sausage Onion Cheesy Fries,₹310,,,Non-Veg,4.2,134,,In Stock
Thank God Its Fries Day,,Bacon Cheesy Fries Topped With Jalapeno Cheese,₹310,,,Non-Veg,4.7,24,,In Stock
Thank God Its Fries Day,,Roast Beef Fries Topped With Cheese,₹310,,,Non-Veg,4.7,6,,In Stock
Sidey Orders,,Fried Egg [1],₹40,,,Non-Veg,4.5,99,,In Stock
Sidey Orders,,Boiled Egg,₹40,,,Non-Veg,4.9,4,,In Stock
Sidey Orders,,S/o Icecream,₹90,,,Veg,,,,In Stock
Todays Specials,,Homemade Doughnut,₹10,,,Veg,3.4,14,,In Stock
Stuffed Croissants ,,Stuffed Croissant,₹230,,Croissant s,Veg,5.0,7,,In Stock
