category,subcategory,name,price,variants,description,veg,rating,rating_count,bestseller,availability
Desserts,,Hot Fudge Nutty Sundae,₹289,,Warm and rich chocolate nutty fudge served with a scoop of ice cream.,Veg,4.3,104,,In Stock
Desserts,,Cookies And Cream Sundae,₹280,,Lip-smacking crunchy cookies with rich cream.,Veg,1.5,47,,In Stock
Beverages,Beverages Hot,Willys Classic Hot Chocolate,₹304,,Luscious & rich hot chocolate. Our in-house special.,Veg,4.3,9,,In Stock
Beverages,Beverages Hot,Glens Signature Coffee,₹202,,Sip on our special warm and aromatic signature coffee. Sugarless not available.,Veg,4.8,209,,In Stock
Beverages,Beverages Hot,Cappuccino Single,₹179,,An espresso-based coffee whipped with steamed milk foam.[Single],Veg,4.8,82,,In Stock
Beverages,Beverages Hot,Latte Single,₹186,,A classic coffee beverage.[Single],Veg,3.5,29,,In Stock
Beverages,Beverages Hot,Cappuccino Double,₹289,,An espresso-based coffee whipped with steamed milk foam.,Veg,5.0,3,,In Stock
Beverages,Beverages Hot,Espresso Double,₹195,,Espresso coffee made with the best ground coffee beans.,Veg,4.0,2,,In Stock
Beverages,Beverages Hot,Hot Mocha,₹195,,"A coffee flavoured mocha, served hot.",Veg,,,,In Stock
Beverages,Beverages Hot,Espresso Single,₹114,,Espresso coffee made with the best ground coffee beans. [Single],Veg,4.9,47,,In Stock
Beverages,Beverages Hot,Earl Grey Tea,₹108,,Sip on the unique and elegant taste of earl grey tea.,Veg,5.0,10,,In Stock
Beverages,Beverages Hot,Americano,₹114,,,Veg,4.0,1,,In Stock
Beverages,Beverages Hot,English Breakfast Tea,₹108,,A classic English styled tea.,Veg,,,,In Stock
Beverages,Beverages Hot,Green Tea,₹108,,Brewed with just the right amount of green tea leaves,Veg,,,,In Stock
Beverages,Beverages Hot,Latte Double,₹297,,A classic coffee beverage.,Veg,,,,In Stock
Bev Cold Others,,Mojito Mint,₹253,,,Veg,5.0,8,,In Stock
Bev Cold Others,,Fresh Water Melon Juice,₹246,,,Veg,4.9,3,,In Stock
Bev Cold Others,,Fresh Lime Soda,₹142,Sweet: ₹142 | Salt: ₹142 | Mixed: ₹142,,Veg,4.0,1,,In Stock
Bev Cold Others,,Fresh Lime Water,₹142,Sweet: ₹142 | Salt: ₹142 | Mixed: ₹142,,Veg,4.9,6,,In Stock
Pizza Customize,,"11"" Pizza Build Your Own",₹715,,,Veg,5.0,63,,In Stock
Hot Dogs,,Hot Dog Chicken,₹295,,"Topped with ketchup, mustard & onions prepared as per your choice.",Non-Veg,3.4,5,,In Stock
