input_name,restaurant_id,name,city,locality,area,address,cost_for_two,cuisines,avg_rating,total_ratings,google_rating,google_rating_count,pure_veg,is_open,next_close_time,delivery_time_min,delivery_time_max,distance_km,parent_id,is_chain,discount_header,offers,image_url,swiggy_url,swiggy_lat,swiggy_lng
BeCafé,1083046,BeCafe,Bangalore,Electronic City,Electronic City,"PLOT NO.3 A IN SURVEY NO.22 WITHIN VILLAGE LIMITS OF KONNEPPANAGRAHARA, NOW KNOWN AS ELECTRONIC CITY , BEGUR HOBLI , BANGALORES SOUTH TALUKA , DISTRIC BENGALURU URBAN , ,Begur,Bangalore South,Bangalore Urban,Karnataka-560100",₹400 for two,"Cafe, Coffee",--,Too Few Ratings,--,,False,True,2026-05-07 22:00:00,,,34,580872,No,,10% off upto ₹75|Use VISAPLATINUMCC Above ₹600 | 10% off upto ₹75|Use VISAPLATINUMDC Above ₹300,https://media-assets.swiggy.com/swiggy/image/upload/RX_THUMBNAIL/IMAGES/VENDOR/2026/2/12/92a7ddf5-07a1-4df3-aca1-b76427660e65_1083046.JPG,https://www.swiggy.com/restaurant-info/1083046,12.8444375,77.67231249999999
