category,subcategory,name,price,variants,description,veg,rating,rating_count,bestseller,availability
All Day Breakfast,,A Brave Heart For Frittata,₹580,,"A 4 egg italian omelette with a mix of bacon, mushrooms, spinach, capsicum. Served along with 2 slices of bread and butter.",Non-Veg,5.0,9,,Check app
All Day Breakfast,,Sunshine in A Pan (Non-Veg),₹520,,"2 eggs pan fried (single side fried) topped with meat of your choice (chicken sausage/pork sausage/bacon)and cheese alongside sauteed mushrooms, baked beans, mashed potato/hash brown, grilled tomato. This breakfast is served along with 2 slices of bread and butter.",Non-Veg,4.0,3,,Check app
All Day Breakfast,,A Heart For Frittata (Egg Only),₹499,,"A 4 egg italian omelette with a mix of mushrooms, spinach, capsicum and potato. Served along with 2 slices of bread and butter.",Non-Veg,4.8,93,,Check app
All Day Breakfast,,Vegetably Yours,₹449,,"A  breakfast spread comprising of scrambled soya, baked beans, mashed potato/hash brown, sauteed mushroom and grilled tomato. Served along with 2 slices of bread and butter.",Veg,4.1,62,,Check app
All Day Breakfast,,Eggstra Curricular Activity (Egg Only),₹449,,"A breakfast spread with 3 eggs (sunny side up/ sunny side down/ scrambled egg/ plain omelette), baked beans, sauteed mushrooms, mashed potato/hash brown & grilled tomato. Served along with 2 slices of bread and butter.",Non-Veg,4.3,165,,Check app
Brawny Burgers,,B4 (Bruhat Bengaluru) Burger,₹680,,"Burger filled with chicken sausages, chicken salami, bacon, pork ham, scrambled eggs, hash brown and veggies.",Non-Veg,4.9,45,,Check app
Brawny Burgers,,Cowboy Hog Burger,₹599,,Cheesy beef patty filled with barbeque pulled pork! House favourite!.,Non-Veg,4.6,8,,Check app
Brawny Burgers,,Hickory Dickory Shock,₹599,,"Buff patty, topped up with bacon bits, crunchy fried onions and a bit of our smoky hickory barbeque sauce",Non-Veg,4.8,4,,Check app
Brawny Burgers,,A Cheesy Moo-Tation Burger,₹470,,Classic beef cheese burger!,Non-Veg,4.3,5,,Check app
Brawny Burgers,,The Triple Barrel Burger,₹680,,"A burger with juicy pork patty, topped with cheese, diced pork sausage and bacon!",Non-Veg,4.0,30,,Check app
Brawny Burgers,,The Shrimpig Burger,₹660,,Marinated pork patty topped up with herb-tossed shrimp and paprika mayo!,Non-Veg,4.2,8,,Check app
Brawny Burgers,,Lamborghini  Burger,₹499,,A classic lamb cheese patty burger!,Non-Veg,5.0,35,,Check app
Brawny Burgers,,Cheeky Chicken Burger,₹460,,Grilled chicken crumb fried with coleslaw and home made secret sauces!.,Non-Veg,4.1,154,,Check app
Brawny Burgers,,Age of Pork Burger,₹525,,Pulled pork and coleslaw between the buns.,Non-Veg,5.0,17,,Check app
Brawny Burgers,,Cheesy Affair Burger,₹420,,A burger with chicken cheese patty and veggies.,Non-Veg,4.1,100,,Check app
Brawny Burgers,,Holy Paneer Burger,₹420,,"Crunchy paneer drizzled with smoked sweet chilli sauce, served with crisp lettuce, sliced cheese, tomato, onion and creamy mayo",Veg,4.9,12,,Check app
Brawny Burgers,,Badmassh Badshah Burger,₹379,,A burger with red kidney bean patty along with lettuce onion and tomato.,Veg,4.2,3,,Check app
Brawny Burgers,,Traditionally Veggie Burger,₹369,,Potato patty burger  served with lettuce onion and tomato.,Veg,3.7,51,,Check app
Sandwiches,,Chicken Frankenstein Sandwich,₹470,,"Double layered sandwich filled with shredded grilled chicken, chicken salami, fried eggs and veggies.",Non-Veg,4.9,13,,Check app
Sandwiches,,Lets Go Clubbing (non-veg) Sandwich,₹470,,"Double layered classic club sandwich with chicken, bacon and eggs. .",Non-Veg,5.0,16,,Check app
Sandwiches,,Twice The Grilliant Sandwich,₹420,,Double layered shredded grilled chicken sandwich with veggies.,Non-Veg,4.6,60,,Check app
Sandwiches,,Phony Pepperoni - Pork Sandwich,₹430,,Pork pepperoni sandwich.,Non-Veg,5.0,4,,Check app
Sandwiches,,Beloved Belt Sandwich,₹430,,Classic bacon egg lettuce tomato sandwich.,Non-Veg,4.6,28,,Check app
Sandwiches,,Phony Pepperoni - Chicken Sandwich,₹330,,Chicken Pepperoni sandwich.,Non-Veg,5.0,36,,Check app
Sandwiches,,Lets Go Clubbing Veg Sandwich,₹370,,"Veg club sandwich with lettuce, tomato, onion, cucumber and cheese.",Veg,4.0,147,,Check app
Sandwiches,,Peaceful Peanuts Sandwich,₹320,,"Peanut butter, honey and banana sandwich.",Veg,5.0,3,,Check app
Sandwiches,,Eggonomy Sandwich,₹299,,"A simple egg sandwich with soft eggs mashed with in-house mayo, served with chips.",Non-Veg,5.0,3,,Check app
Sandwiches,,Green Corn Sandwich,₹299,,Spinach and corn in creamy cheese.,Veg,4.9,71,,Check app
Sandwiches,,Pact with Paneer Sandwich,₹320,,Spinach and paneer in creamy cheese.,Veg,3.0,51,,Check app
Sandwiches,,Tribute To Canteen Sandwich,₹265,,"An uncomplicated veg cheese sandwich with cucumber,tomato, lettuce and onions. Served along with chips.",Veg,3.4,17,,Check app
Extras,,Bacon,₹190,,,Non-Veg,5.0,3,,Check app
Extras,,Chicken Sausage,₹180,,,Non-Veg,3.6,170,,Check app
Extras,,Pork Pepper Sausage,₹220,,,Non-Veg,4.6,30,,Check app
Extras,,Hash Brown,₹150,,,Veg,4.9,6,,Check app
Extras,,Pork Breakfast Sausage,₹220,,,Non-Veg,4.0,63,,Check app
Extras,,Mashed Potato,₹170,,,Veg,3.5,150,,Check app
Extras,,Baked Beans ,₹160,,,Veg,3.8,64,,Check app
Extras,,Pork Pepperoni,₹200,,,Non-Veg,1.8,10,,Check app
Extras,,Chicken Pepperoni,₹180,,,Non-Veg,3.3,7,,Check app
Extras,,Additional Fried Egg,₹20,,,Non-Veg,4.6,61,,Check app
Extras,,Chicken Salami,₹180,,,Non-Veg,3.8,20,,Check app
Extras,,Chicken Ham,₹180,,,Non-Veg,3.9,13,,Check app
Extras,,Additional Toast,₹20,,,Veg,4.2,92,,Check app
Beverages,Milkshakes,Chocolate Milkshake,₹240,,,Veg,4.6,49,,Check app
Beverages,Milkshakes,Peanut Butter & Banana Milkshake,₹250,,,Veg,3.9,82,,Check app
Beverages,Milkshakes,Mango Juice ( Added Sugar ),₹170,,"Refreshing and delicious mango juice, with a touch of sugar for the perfect taste",Veg,,,,Check app
Beverages,Milkshakes,Oreo Milkshake,₹250,,,Veg,4.0,46,,Check app
Beverages,Milkshakes,Vanilla Milkshake,₹199,,,Veg,4.9,5,,Check app
Beverages,Milkshakes,Pink Guava Juice (Added Sugar),₹170,,A sweet and refreshing juice made from ripe pink guavas with a touch of added sugar for a delightful experiemce,Veg,,,,Check app
Beverages,Milkshakes,Blueberry Oreo Milkshake,₹260,,,Veg,5.0,9,,Check app
Beverages,Milkshakes,Banana Milkshake,₹199,,,Veg,3.9,69,,Check app
Beverages,Refreshments,Cold Coffee,₹260,,,Veg,4.5,3,,Check app
Beverages,Refreshments,Water Melon Juice,₹180,,Refreshing and hydrating juice made from sweet and juicy watermelon.,Veg,4.5,3,,Check app
Beverages,Refreshments,Fresh Lime Soda,₹160,,,Veg,4.8,64,,Check app
Beverages,Refreshments,Cold Coffee Chocolate Flavour,₹270,,,Veg,4.8,61,,Check app
Beverages,Refreshments,Fresh Lime Juice,₹130,,,Veg,5.0,39,,Check app
Beverages,Refreshments,Ginger Lime Soda,₹190,,,Veg,4.4,34,,Check app
Hot Dogs,,The Sub That Broke The Internet,₹520,,"Chunks of grilled chicken, bacon, cheese, tomato and basil, drizzled with hickory barbeque sauce.",Non-Veg,4.7,6,,Check app
Hot Dogs,,Piggy Bank Hot Dog,₹510,,"Hot dog stuffed with cheese ,bacon (pork) and ham (pork).",Non-Veg,3.8,4,,Check app
Hot Dogs,,Chorizo De Souza Hot Dog,₹525,,A tangy hot dog made of goan pork sausages(chorizo) and special sauces. Served along with chips.,Non-Veg,4.6,11,,Check app
Hot Dogs,,Oh Honey Never Sing Hot Dog,₹470,,Honey mustard chicken inside a hot dog. Sweet!!. Served along with chips,Non-Veg,1.9,15,,Check app
Hot Dogs,,Mushy Mushroom Hot Dog,₹399,,"Hot dog with mushrooms, capsicum, onion and cheese. Served with chips",Veg,5.0,9,,Check app
Hot Dogs,,Mr. Greasy Monkey Hot Dog,₹470,,"Hot dog filled with mushrooms, grilled chicken , cheese and teriyaki sauce. Served with chips",Non-Veg,4.5,17,,Check app
Hot Dogs,,Sandwichcraft Hot Dog,₹350,,A hot dog with your choice of fillings,Veg,5.0,14,,Check app
Sluggish Bites,,Piggy Wrap - Chicken,₹649,,Chicken chunks wrapped with bacon!.,Non-Veg,4.5,39,,Check app
Sluggish Bites,,Piggy Wrap - Prawns,₹649,,Prawns wrapped with bacon.,Non-Veg,5.0,23,,Check app
Sluggish Bites,,Brioche French Toast,₹350,,The timeless french toast! Served with maple syrup.,Non-Veg,4.9,44,,Check app
Sluggish Bites,,Cheesy Fries,₹320,,French fries loaded with cheese!.,Veg,5.0,3,,Check app
Sluggish Bites,,Just French Fries,₹299,,The perennial french fries.,Veg,4.6,101,,Check app
Sluggish Bites,,Nachos,₹260,,Nachos with Salsa dip,Veg,1.6,24,,Check app
Omelettes,,Hen Solo Omelette,₹499,,"A spicy chicken cheese omelette with grilled chicken ,chicken salami , tomato, basil, coriander and chilly. Accompanied with bread and butter.",Non-Veg,4.9,6,,Check app
Omelettes,,Meaty Minion Omelette,₹499,,"Chicken, bacon(pork),Cheese, basil and tomato stuffed in an omelette.Served along with 2 slices of bread and butter.",Non-Veg,4.6,44,,Check app
Omelettes,,The Theory of Omelette,₹399,,A Fluffy Cheese Omelette With Your Choice Of Filling.,Non-Veg,5.0,9,,Check app
Omelettes,,Pull Me Closer Omelette,₹599,,"An omelette with slow cooked barbecue pulled pork, mushrooms, jalepenos , cheese and pepperoni. Accompanied with bread and butter",Non-Veg,4.7,34,,Check app
Pancake,,Pally Pancake,₹350,,"2 pieces of pancake stuffed with cashews , raisins and choco chips. Served with maple syrup.",Non-Veg,5.0,3,,Check app
