input_name,restaurant_id,name,city,locality,area,address,cost_for_two,cuisines,avg_rating,total_ratings,google_rating,google_rating_count,pure_veg,is_open,next_close_time,delivery_time_min,delivery_time_max,distance_km,parent_id,is_chain,discount_header,offers,image_url,swiggy_url,swiggy_lat,swiggy_lng
Bramha Cafe,966996,Bramha Cafe,Bangalore,HSR Layout,HSR Layout,"Shop No : 1086, 18Th Cross Rd, Sector 3, Hsr Layout, Bengaluru, Karnataka",₹250 for two,"South Indian, North Indian",4.3,1.7K+ ratings,,,True,,,314,324,11.5,566773,No,Flat ₹125 off,Flat ₹125 off on orders above ₹349 | Use code FLAT125 | Flat ₹200 off | Use CELEBRATIONS,https://media-assets.swiggy.com/swiggy/image/upload/RX_THUMBNAIL/IMAGES/VENDOR/2025/9/4/d3dcea03-b337-44aa-a8e5-7fc1ff51d040_966996.jpg,https://www.swiggy.com/restaurant-info/966996,12.911941,77.639442
