review_id,place_name,reviewer_name,reviewer_id,local_guide,rating,review_text,likes,date,attributes
Ci9DQUlRQUNvZENodHljRjlvT2pCYWJWbGpabVU0Ym5KeVZtNWZWVzEwYVRCMlpsRRAB,Blue Tokai Coffee Roasters | HSR Layout Sec 7,MDP,118307263463229155799,False,5,"I go there for coffee regularly and have a great experience! The service is great specially Alam is kind and always proactive.  Apart from the service, the seating is great for long working hours and the coffee is typical BlueTokai!",0,a day ago,"{""food"": 5, ""service_rating"": 5, ""atmosphere"": 5}"
