input_name,restaurant_id,name,city,locality,area,address,cost_for_two,cuisines,avg_rating,total_ratings,google_rating,google_rating_count,pure_veg,is_open,next_close_time,delivery_time_min,delivery_time_max,distance_km,parent_id,is_chain,discount_header,offers,image_url,swiggy_url,swiggy_lat,swiggy_lng
Star Cafe,759195,Food Star,Bangalore,meanee Avenue road,tank road,"NO 38/6, MCANEE AVENUE, TANK ROAD, ULSOOR, opposite to Shanti sagar next to Lake view supermarket , BANGALORE ,Shanthinagara,B.B.M.P East,Karnataka-560042",₹300 for two,"North Indian, Chinese",4.4,105 ratings,,,False,,,35,40,4.3,81990,No,Get items under 84,99 store | Freedel,https://media-assets.swiggy.com/swiggy/image/upload/7bb0e701185c86fdc9005fe798bd4bac,https://www.swiggy.com/restaurant-info/759195,12.9874605,77.6188501
