input_name,restaurant_id,name,city,locality,area,address,cost_for_two,cuisines,avg_rating,total_ratings,google_rating,google_rating_count,pure_veg,is_open,next_close_time,delivery_time_min,delivery_time_max,distance_km,parent_id,is_chain,discount_header,offers,image_url,swiggy_url,swiggy_lat,swiggy_lng
Third Wave Coffee,38634,Third Wave Coffee,Bangalore,Koramangala,Koramangala,"4th Block, 1, 984, 80 Feet Road, Maharaja Signal, Koramangala, Bengaluru, Karnataka",₹400 for two,"Beverages, Bakery",4.6,7.3K+ ratings,,,False,,,369,374,8.4,274773,Yes,20% off,20% off| Use MAXBITE | 10% off upto ₹75|Use VISAPLATINUMCC Above ₹600,https://media-assets.swiggy.com/swiggy/image/upload/RX_THUMBNAIL/IMAGES/VENDOR/2025/7/15/77b98331-896e-46e2-9ba2-bebd8b03103e_38634.JPG,https://www.swiggy.com/restaurant-info/38634,12.9347342,77.6295723
