input_name,restaurant_id,name,city,locality,area,address,cost_for_two,cuisines,avg_rating,total_ratings,google_rating,google_rating_count,pure_veg,is_open,next_close_time,delivery_time_min,delivery_time_max,distance_km,parent_id,is_chain,discount_header,offers,image_url,swiggy_url,swiggy_lat,swiggy_lng
Kafe Viva,911847,Kafe Viva,Bangalore,8th Cross Road,HSR,"Shop No : 962 , Floor : Ground , 26th Main, 8th Cross, HSR Layout , Kafe Viva, 8th Cross Road, 1st Sector, HSR Layout, Bengaluru, Karnataka, India",₹150 for two,"Snacks, Pastas",3.6,22 ratings,,,False,,,50,60,11.7,529613,No,,10% off upto ₹75|Use VISAPLATINUMCC Above ₹600 | 10% off upto ₹75|Use VISAPLATINUMDC Above ₹300,https://media-assets.swiggy.com/swiggy/image/upload/RX_THUMBNAIL/IMAGES/VENDOR/2024/11/16/b013f64c-e754-4519-99f4-560b5b9d1c54_911847 (1).jpg,https://www.swiggy.com/restaurant-info/911847,12.9189335,77.6511836
